kode_provinsi,nama_provinsi,kode_provinsi_dagri,nama_provinsi_dagri,kode_kabupaten,nama_kabupaten,kode_kabupaten_dagri,nama_kabupaten_dagri,kode_kecamatan,nama_kecamatan,kode_kecamatan_dagri,nama_kecamatan_dagri
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307010,SINJAI BARAT,730701,Sinjai Barat
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307020,SINJAI BORONG,730707,Sinjai Borong
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307030,SINJAI SELATAN,730702,Sinjai Selatan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307040,TELLU LIMPOE,730708,Tellu Limpoe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307050,SINJAI TIMUR,730703,Sinjai Timur
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307060,SINJAI TENGAH,730704,Sinjai Tengah
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307070,SINJAI UTARA,730705,Sinjai Utara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307080,BULUPODDO,730706,Bulupoddo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7307,KAB. SINJAI,7307,KAB. SINJAI,7307090,PULAU SEMBILAN,730709,Pulau Sembilan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308010,MANDAI,730901,Mandai
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308011,MONCONGLOE,730913,Moncongloe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308020,MAROS BARU,730904,Maros Baru
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308021,MARUSU,730908,Marusu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308022,TURIKALE,730914,Turikale
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308023,LAU,730912,Lau
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308030,BONTOA,730905,Bontoa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308040,BANTIMURUNG,730903,Bantimurung
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308041,SIMBANG,730909,Simbang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308050,TANRALILI,730907,Tanralili
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308051,TOMPU BULU,730911,Tompobulu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308060,CAMBA,730902,Camba
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308061,CENRANA,730910,Cenrana
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7308,KAB. MAROS,7309,KAB. MAROS,7308070,MALLAWA,730906,Malllawa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309010,LIUKANG TANGAYA,731001,Liukang Tangaya
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309020,LIUKANG KALMAS,731002,Liukang Kalmas
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309030,LIUKANG TUPABBIRING,731003,Liukang Tupabbiring
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309031,LIUKANG TUPABBIRING UTARA,731013,Liukang Tupabbiring Utara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309040,PANGKAJENE,731004,Pangkajene
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309041,MINASATENE,731010,Minasa Tene
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309050,BALOCCI,731005,Balocci
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309051,TONDONG TALLASA,731012,Tondong Tallasa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309060,BUNGORO,731006,Bungoro
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309070,LABAKKANG,731007,Labakkang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309080,MA'RANG,731008,Marang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309091,SEGERI,731009,Segeri
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7309,KAB. PANGKAJENE DAN KEPULAUAN,7310,KAB. PANGKAJENE DAN KEPULAUAN,7309092,MANDALLE,731011,Mandalle
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7310,KAB. BARRU,7311,KAB. BARRU,7310010,TANETE RIAJA,731101,Tanete Riaja
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7310,KAB. BARRU,7311,KAB. BARRU,7310011,PUJANANTING,731106,Pujananting
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7310,KAB. BARRU,7311,KAB. BARRU,7310020,TANETE RILAU,731102,Tanete Rilau
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7310,KAB. BARRU,7311,KAB. BARRU,7310030,BARRU,731103,Barru
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7310,KAB. BARRU,7311,KAB. BARRU,7310040,SOPPENG RIAJA,731104,Soppeng Riaja
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7310,KAB. BARRU,7311,KAB. BARRU,7310041,BALUSU,731107,Balusu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7310,KAB. BARRU,7311,KAB. BARRU,7310050,MALLUSETASI,731105,Mallusetasi
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311010,BONTOCANI,730801,Bontocani
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311020,KAHU,730802,Kahu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311030,KAJUARA,730803,Kajuara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311040,SALOMEKKO,730804,Salomekko
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311050,TONRA,730805,Tonra
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311060,PATIMPENG,730827,Patimpeng
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311070,LIBURENG,730806,Libureng
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311080,MARE,730807,Mare
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311090,SIBULUE,730808,Sibulue
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311100,CINA,730810,Cina
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311110,BAREBBO,730809,Barebbo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311120,PONRE,730811,Ponre
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311130,LAPPARIAJA,730812,Lappariaja
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311140,LAMURU,730813,Lamuru
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311141,TELLU LIMPOE,730825,Tellulimpoe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311150,BENGO,730826,Bengo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311160,ULAWENG,730814,Ulaweng
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311170,PALAKKA,730815,Palakka
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311180,AWANGPONE,730816,Awangpone
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311190,TELLU SIATTINGE,730817,Tellu Siattinge
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311200,AMALI,730824,Amali
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311210,AJANGALE,730818,Ajangale
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311220,DUA BOCCOE,730819,Dua Boccoe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311230,CENRANA,730820,Cenrana
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311710,TANETE RIATTANG BARAT,730822,Tanete Riattang Barat
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311720,TANETE RIATTANG,730821,Tanete Riattang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7311,KAB. BONE,7308,KAB. BONE,7311730,TANETE RIATTANG TIMUR,730823,Tanete Riattang Timur
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312010,MARIO RIWAWO,731201,Marioriwawo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312020,LALABATA,731204,Lalabata
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312030,LILI RIAJA,731202,Liliraja
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312031,GANRA,731207,Ganra
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312032,CITTA,731208,Citta
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312040,LILI RILAU,731203,Lilirilau
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312050,DONRI DONRI,731206,Donri Donri
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7312,KAB. SOPPENG,7312,KAB. SOPPENG,7312060,MARIO RIAWA,731205,Marioriawa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313010,SABBANG PARU,731301,Sabangparu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313020,TEMPE,731306,Tempe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313030,PAMMANA,731302,Pammana
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313040,BOLA,731311,Bola
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313050,TAKKALALLA,731303,Takkalalla
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313060,SAJOANGING,731304,Sajoanging
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313061,PENRANG,731312,Penrang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313070,MAJAULENG,731305,Majauleng
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313080,TANASITOLO,731308,Tanasitolo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313090,BELAWA,731307,Belawa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313100,MANIANG PAJO,731309,Maniangpajo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313101,GILIRENG,731313,Gilireng
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313110,KEERA,731314,Keera
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7313,KAB. WAJO,7313,KAB. WAJO,7313120,PITUMPANUA,731310,Pitumpanua
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314010,PANCA LAUTANG,731401,Panca Lautang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314020,TELLULIMPO E,731402,Tellu Limpoe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314030,WATANG PULU,731403,Watang Pulu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314040,BARANTI,731404,Baranti
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314050,PANCA RIJANG,731405,Panca Rijang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314051,KULO,731406,Kulo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314060,MARITENGNGAE,731407,Maritengngae
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314061,WATANG SIDENRENG,731408,Watang Sidenreng
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314070,PITU RIAWA,731410,Pitu Riawa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314080,DUAPITUE,731409,Dua Pitue
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7314,KAB. SIDENRENG RAPPANG,7314,KAB. SIDENRENG RAPPANG,7314081,PITU RIASE,731411,Pitu Riase
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315010,SUPPA,731502,Suppa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315020,MATTIROSOMPE,731501,Mattiro Sompe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315021,LANRISANG,731510,Lanrisang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315030,MATTIRO BULU,731503,Mattiro Bulu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315040,WATANG SAWITTO,731504,Watang Sawitto
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315041,PALETEANG,731511,Paleteang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315042,TIROANG,731509,Tiroang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315050,PATAMPANUA,731505,Patampanua
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315060,CEMPA,731508,Cempa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315070,DUAMPANUA,731506,Duampanua
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315071,BATULAPPA,731512,Batulappa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7315,KAB. PINRANG,7315,KAB. PINRANG,7315080,LEMBANG,731507,Lembang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316010,MAIWA,731601,Maiwa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316011,BUNGIN,731606,Bungin
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316020,ENREKANG,731602,Enrekang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316021,CENDANA,731607,Cendana
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316030,BARAKA,731603,Baraka
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316031,BUNTU BATU,731610,Buntu Batu
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316040,ANGGERAJA,731604,Anggeraja
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316041,MALUA,731609,Malua
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316050,ALLA,731605,Alla
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316051,CURIO,731608,Curio
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316052,MASALLE,731611,Masalle
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7316,KAB. ENREKANG,7316,KAB. ENREKANG,7316053,BAROKO,731612,Baroko
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317010,LAROMPONG,731702,Larompong
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317011,LAROMPONG SELATAN,731710,Larompong Selatan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317020,SULI,731703,Suli
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317021,SULI BARAT,731719,Suli Barat
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317030,BELOPA,731707,Belopa
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317031,KAMANRE,731713,Kamanre
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317032,BELOPA UTARA,731714,Belopa Utara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317040,BAJO,731704,Bajo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317041,BAJO BARAT,731720,Bajo Barat
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317050,BASSESANGTEMPE,731701,Basse Sangtempe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317051,LATIMOJONG,731712,Latimojong
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317052,BASSESANGTEMPE UTARA,731722,Basse Sangtempe Utara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317060,BUPON,731705,Bua Ponrang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317061,PONRANG,731711,Ponrang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317062,PONRANG SELATAN,731721,Ponrang Selatan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317070,BUA,731708,Bua
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317080,WALENRANG,731706,Walenrang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317081,WALENRANG TIMUR,731717,Walenrang Timur
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317090,LAMASI,731709,Lamasi
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317091,WALENRANG UTARA,731716,Walenrang Utara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317092,WALENRANG BARAT,731715,Walenrang Barat
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7317,KAB. LUWU,7317,KAB. LUWU,7317093,LAMASI TIMUR,731718,Lamasi Timur
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318010,BONGGAKARADENG,731803,Bonggakaradeng
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318011,SIMBUANG,731809,Simbuang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318012,RANO,731837,Rano
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318013,MAPPAK,731828,Mappak
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318020,MENGKENDEK,731812,Mengkendek
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318021,GANDANG BATU SILANAN,731819,Gandangbatu Sillanan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318030,SANGALLA,731813,Sangalla
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318031,SANGALA SELATAN,731833,Sangalla Selatan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318032,SANGALLA UTARA,731834,Sangalla Utara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318040,MAKALE,731805,Makale
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318041,MAKALE SELATAN,731829,Makale Selatan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318042,MAKALE UTARA,731827,Makale Utara
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318050,SALUPUTTI,731801,Saluputi
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318051,BITTUANG,731802,Bittuang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318052,REMBON,731820,Rembon
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318053,MASANDA,731831,Masanda
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318054,MALIMBONG BALEPE,731835,Malimbong Balepe
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318061,RANTETAYO,731811,Rantetayo
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7318,KAB. TANA TORAJA,7318,KAB. TANA TORAJA,7318067,KURRA,731838,Kurra
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,7322010,SABBANG,732204,Sabbang
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,7322011,SABBANG SELATAN,732215,Sabbang Selatan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,7322020,BAEBUNTA,732211,Baebunta
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,7322021,BAEBUNTA SELATAN,732214,Baebunta Selatan
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,7322030,MALANGKE,732201,Malangke
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,7322031,MALANGKE BARAT,732208,Malangke Barat
73,SULAWESI SELATAN,73,SULAWESI SELATAN,7322,KAB. LUWU UTARA,7322,KAB. LUWU UTARA,7322040,SUKAMAJU,732206,Sukamaju
